WT_7d_MC_CO_over_CO_CO_log2FC0_pval0.05	
FAS	1.08948613638068
PKM	0.872633007268107
PTK2	0.774169876285381
MAPK1	0.561479623413284
MKI67	0.482364417758843
PTK2	0.474607225935616
MAP2K6	0.456831640083895
STAT6	0.430410647657915
SOX2	0.348020304315394
CAV1	0.330399680810768
RRM2	0.312886050664879
JUN	0.304627161073206
ULK1	-0.412071227923075
YWHAZ	-0.522406536198263
CDKN1B	-0.550826126450213
TNFSF11	-1.09222284268225
RET	-4.7517730298068
