HFDDam_over_RDDam_log2FC0_fdr0.25	
Glutamine	-0.204079038514289
Phenyl alanine	-0.229236698191955
Histidine	-0.231103594609704
Glutamic acid	-0.243428008170716
Lysine	-0.289486168682349
Betaine	-0.3716467297512
Serine	-0.466731634267082
Proline	-0.521025925471549
Ornithine	-0.567399094481146
Asparagine	-0.798627532695255
Arginine	-0.90966518256587
Citrulline	-0.925624780403344
Methionine	-0.944278101335016
Cystine	-0.968586862633037
Alanine	-1.11252289329712
Glycine	-1.17907221804852
