"ID","pval","fdr","RD_Dam_1","RD_Dam_2","RD_Dam_3","RD_Dam_4","RD_Dam_5","HFD_Dam_A1","HFD_Dam_A2","HFD_Dam_A3","HFD_Dam_A4","HFD_Dam_B1","HFD_Dam_B2","HFD_Dam_B3","HFD_Dam_B4","Male_MRD_A1","Male_MRD_A2","Male_MRD_A3","Male_MRD_B1","Male_MRD_B2","Male_MRD_B3","Male_MRD_B4","Female_MRD_A2","Female_MRD_A3","Female_MRD_B2","Female_MRD_B3","Female_MRD_B4","MAle_MHFD_A1","MAle_MHFD_A2","MAle_MHFD_A3","Male__MHFD_B1","Male_MHFD_B2","Male_MHFD_B3","Male_MHFD_B4","Female__MHFD_A1","Female__MHFD_A2","Female_MHFD_A3","Female__MHFD_B1","Female__MHFD_B2","Female__MHFD_B3","Female__MHFD_B4"
NA,NA,NA,"RDDam","RDDam","RDDam","RDDam","RDDam","HFDDam","HFDDam","HFDDam","HFDDam","HFDDam","HFDDam","HFDDam","HFDDam","MaleMRD","MaleMRD","MaleMRD","MaleMRD","MaleMRD","MaleMRD","MaleMRD","FemMRD","FemMRD","FemMRD","FemMRD","FemMRD","MaleMHFD","MaleMHFD","MaleMHFD","MaleMHFD","MaleMHFD","MaleMHFD","MaleMHFD","FemMHFD","FemMHFD","FemMHFD","FemMHFD","FemMHFD","FemMHFD","FemMHFD"
"Homoserine/Threonine","0.00366823854192918","0.00843694864643712","-0.114899715599627","-0.0925763392363828","-0.075512068834584","-0.188843308956238","-0.158308408894028","-0.0365232592876178","-0.0732029664927371","-0.0190178265698561","-0.00825266632567291","-0.090656520463742","-0.0328394251148362","0","-0.019376582072214","-0.148715385077486","0","-0.0422718955282617","-0.146769485632079","-0.184468791760369","-0.147782865959218","-0.178455979670213","-0.0679616830191228","-0.0696340191898779","-0.161689410215205","-0.155139793447187","-0.067002991643908","-0.155923037395549","-0.0984800765740979","-0.118824240860486","-0.133310381774515","-0.154950726176385","-0.140676747097606","-0.161637661165948","-0.0795353450117254","-0.203023185660362","-0.0951110604082026","-0.141560210796691","-0.149002851501544","-0.0863347391923328","-0.0367893098294363"
"Phenyl alanine","0.0069567994036807","0.0145460351167869","1.14609866233315","1.10737757096556","1.12124248055384","1.07082204001234","1.18286823085627","1.25037027981932","1.33071213821891","1.26126299608364","1.12849473099901","1.2250284872645","1.32771205001026","1.37929166068357","1.10081542000679","1.22794083925397","1.21844107632208","1.1225452116092","1.05300690879806","1.09747416934267","1.1651150111579","1.11695856414217","1.10298347648001","1.09080797774828","1.04907468804063","1.26095799012182","1.102610274903","0.976440955273965","1.10470423093489","1.08434846097734","1.13087874278738","1.05457389778507","1.12121630803534","1.15087924188978","1.10860266663664","1.04018242977167","1.10780965589619","1.21288571474335","0.923942714210984","1.01012186587453","1.25668896441305"
"Alanine","0.0106412553991513","0.0188268364754215","-0.349839004903928","-0.361183992090478","-0.41455260213881","-0.490318009919123","-0.383327423493085","-0.532246464096006","-0.63933433540495","-0.626860615892184","-0.573555081784076","-0.496466615072107","-0.638058720853987","-0.578759585147949","-0.514160240359378","-0.547489872298789","-0.152078141881521","-0.387889874211679","-0.369907206824139","-0.422657122488185","-0.454077224859677","-0.539932662655826","-0.438646725977506","-0.398041882016893","-0.470086671959758","-0.343408844305913","-0.462737930668627","-0.529933597203276","-0.368772346657908","-0.423812231635825","-0.353115611566467","-0.395479701654982","-0.561204215229224","-0.608533590815369","-0.384646331788907","-0.570212449214177","-0.460436174521854","-0.336026732675498","-0.53540032573852","-0.491905928422463","-0.624155820401481"
"Glutaric acid","0.0103962446691124","0.0188268364754215","-1.15338018646004","-1.28938587605793","-1.33267583652773","-1.39580014981573","-1.18864729956567","-1.26184798859857","-1.18667893357483","-1.3305700848266","-1.43605608212751","-0.92896230806199","-1.22076654439191","-0.983072320997861","-1.31167430080562","-1.29693798932768","-1.10830316717434","-1.11503763357455","-1.22120449299034","-1.30410916343596","-1.46265000671586","-1.57878457383261","-1.06320193421105","-0.936544601343487","-1.00343992605058","-0.85313186088678","-1.04358351152755","-1.22517582512555","-1.14605907351307","-0.947579831346138","-1.28729619230617","-1.09014631717978","-1.32641984364951","-1.23837822546312","-1.27436695587815","-1.15931235537601","-1.22027573129814","-0.788577158613363","-1.04033267311611","-1.02019630404581","-1.17277763103266"
"Citrulline","0.0236503378959126","0.038854126543285","0.198641781838525","0.236523693534371","0.154478421902321","0.126653094586172","0.203317796460741","0.0543151556296642","0.175119672011094","0.048344493383004","0.0433133696452876","0.128922438736309","0.124768037905676","0.119113397742476","0","0.185319070331291","0.325450338516741","0.183234438430995","0.174538176668044","0.0944591972452452","0.121044286429781","0.0910645191924609","0.154070566047326","0.162910928090294","0.0928177385839912","0.190136006315057","0.173235345722899","0","0.0887306794440142","0.14865247319873","0.162039183306222","0.135009421105747","0.0838473843498852","0.126118503449724","0.163796064258526","0.104040977341375","0.107736966073144","0.171811253293179","0.053191720520286","0.0931583993266326","0.121949162253659"
"Asparagine","0.03173786462106","0.0456231803927738","-0.57028199857302","-0.494464749533573","-0.429710332782027","-0.442071692573472","-0.476261831717433","-0.554468958803907","-0.575000205991795","-0.555661750416689","-0.519435623511998","-0.605381967380013","-0.662318805250887","-0.658617939581014","-0.530464474144727","-0.50619822725234","-0.369780214296356","-0.477781135398564","-0.464271248350931","-0.564585077047183","-0.472454757768664","-0.499766368272576","-0.482645261838781","-0.467934035334232","-0.578019168561732","-0.549197005699825","-0.490458926669608","-0.519643904725166","-0.597880896741358","-0.424587626648676","-0.592700308837381","-0.352890187712821","-0.551922134025743","-0.539662313410806","-0.498526344840082","-0.447726704334793","-0.504475011451679","-0.505095735610501","-0.541894521170367","-0.499527468465628","-0.561256968114377"
"Isoleucine/Leucine","0.0305226983387108","0.0456231803927738","1.44604667912508","1.38396449188079","1.45578464199225","1.43228244060497","1.49493473109198","1.55622160058904","1.67297369114733","1.6156890354258","1.51911125249582","1.54663513762163","1.68506077483191","1.76423427574246","1.47743418093123","1.5769669891254","1.57227956513441","1.48442418490034","1.3861812021559","1.47111943366694","1.54246309253411","1.50426437294787","1.45962036968634","1.44731048657382","1.34567155710248","1.59612241032191","1.44534575747016","1.39480719187902","1.51369057887113","1.42340910225478","1.52507614080342","1.36199932554571","1.547380914081","1.60386758470204","1.50603190981483","1.40676714803263","1.45075466601448","1.61274414455331","1.35373660950816","1.37750335733553","1.68224405756249"
"Cystine","0.201229435808753","0.272251589623607","-0.0751093795750745","-0.0454825084501433","-0.225956481684222","-0.140128778824135","-0.0400473775508677","-0.365663270220372","-0.0984744706761871","-0.2302307540353","-0.364691024350754","0","-0.322496285539233","-0.312056241170643","-0.14751548110274","0.079898252606428","-0.000974401624626468","-0.13183608599865","0","0.172411194016576","-0.00252983167074546","-0.247099180876948","-0.202424756319049","0","-0.243222898937171","-0.00187591972420299","-0.262552114184939","0.0467864193592975","0.275685063764302","-0.218441612819376","-0.0389608603207664","-0.302512497666793","-0.356461274202541","-0.208882878389958","-0.116640003048642","-0.433538769889255","-0.163290083730294","-0.00776801002376213","-0.411342313533845","0","-0.156992152090251"
"Betaine","0.336906685339065","0.430491875711027","0.595321586986504","0.635970730735037","0.43448137453017","0.514879825316358","0.483980133234958","0.518919871209213","0.792593228744985","0.708267371606136","0.443174494810891","0.762558973071318","0.554979137000118","0.636622745305703","0.348648806028787","0.508085613355742","0.689083486229512","0.654087057608217","0.639392128540323","0.603130802677447","0.631894865046541","0.512229788452908","0.655347200411921","0.657326579636857","0.560566201014447","0.715796391698346","0.519924717469093","0.568182195154197","0.732547750381534","0.927658506953087","0.691537279871436","0.893681597579057","0.534305380614108","0.518321846996818","0.662715002400144","0.536620288915122","0.572419305299286","0.753867077229383","0.543757581203354","0.688289598126978","0.609905819398552"
"Aspartic acid","0.433848258836198","0.498925497661628","-1.00199294915507","-0.738766320766256","-0.875904004449574","-0.839967818364112","-1.05654086058225","-0.89045359541146","-0.781560483372773","-0.808955179915334","-0.833828539809836","-0.813001031290148","-0.85190549459723","-0.892200773936476","-1.00564254993083","-0.882854393895248","-0.751319711747494","-0.690661172859453","-0.654616509038251","-0.832679646631938","-0.839325966331332","-0.99607746965442","-0.713871180789752","-0.634414613440775","-0.840238419721759","-0.714878172179926","-0.853781290296183","-0.864854822074099","-0.738994110431036","-0.693529398960787","-0.753653519276695","-0.705300484011263","-1.0458281546177","-0.970547607790244","-0.74308320982971","-0.895942450639943","-0.719666970916764","-0.816893097941524","-0.807645635993027","-0.706542932260846","-1.10902465072808"
