HFDDam_over_RDDam_log2FC0_fdr0.25	
Glutamine	-0.204079038514291
Phenyl alanine	-0.229236698191954
Histidine	-0.231103594609702
Glutamic acid	-0.243428008170716
Lysine	-0.289486168682346
Betaine	-0.371646729751201
Serine	-0.466731634267084
Proline	-0.52102592547155
Ornithine	-0.567399094481146
Asparagine	-0.798627532695257
Arginine	-0.909665182565867
Citrulline	-0.925624780403344
Methionine	-0.944278101335016
Cystine	-0.968586862633037
Alanine	-1.11252289329712
Glycine	-1.17907221804852
